Retailer,Category,Item,Price (VND),7 ngày change,1 tháng change,6 tháng change,1 năm change,Product URL
An Phát Computer (Hà Nội),SSD,Ổ cứng Western Digital Enterprise Ultrastar HA340 8TB 7200RPM 256MB- WUS721208BLE6L4,13.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-enterprise-ultrastar-ha340-8tb-7200rpm-256mb-wus721208ble6l4.html
An Phát Computer (Hà Nội),SSD,Ổ Cứng Western Digital Purple 8TB 256MB Cache WD85PURZ,12.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-purple-8tb-256mb-cache-wd85purz.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD TeamGroup VULCAN Z QLC 1TB 2.5 inch SATA III,4.990.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-teamgroup-vulcan-z-qlc-1tb-2.5-inch-sata-iii.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD Kingston SKC600 512GB SATA 3.0 (SKC600/512G),4.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-kingston-skc600-512gb-sata-3.0-skc600512g_id31260.html
An Phát Computer (Hà Nội),SSD,Ổ Cứng Western Digital Purple Pro 10TB 3.5 inch SATA 3 512MB Cache 7200RPM WD102PURP,15.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-purple-pro-10tb-3.5-inch-sata-3-512mb-cache-7200rpm-wd102purp.html
An Phát Computer (Hà Nội),SSD,Ổ Cứng Western Digital Purple 6TB 256MB Cache (WD64PURZ),8.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-purple-6tb-256mb-cache-wd64purz.html
An Phát Computer (Hà Nội),SSD,"Ổ cứng SSD Samsung 870 EVO 500GB 2.5"" SATA 3 (MZ-77E500BW)",8.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-samsung-870-evo-500gb-2.5-quot-sata-3-mz-77e500bw_id36410.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD Apacer 256GB AS2280P4 M.2 NVMe PCIe Gen 3 x4 (AP256GAS2280P4-1),1.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-apacer-256gb-as2280p4-m.2-pcie-gen-3-x4-ssd_id38668.html
An Phát Computer (Hà Nội),SSD,Ổ cứng Western Digital Red Plus 4TB 3.5 inch 128MB Cache 5400RPM WD40EFZZ,7.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-red-plus-4tb-3.5-inch-128mb-cache-5400rpm-wd40efzz.html
An Phát Computer (Hà Nội),SSD,Ổ cứng Western Digital Red Plus 8TB 3.5 inch 256MB cache 5640RPM WD80EFPX,12.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-red-plus-8tb-3.5-inch-256mb-cache-5640rpm-wd80efpx.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD Samsung 990 EVO Plus 1TB M.2 NVMe M.2 2280 PCIe Gen4.0 x4/5.0 x2 MZ-V9S1T0BW,8.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-samsung-990-evo-plus-1tb-m.2-nvme-m.2-2280-pcie-gen4.0-x4/5.0-x2-mz-v9s1t0bw.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD Samsung 980 500GB M.2 NVMe PCIe Gen 3.0 x4 MZ-V8V500BW,7.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-samsung-980-500gb-m.2-nvme-pcie-gen-3.0-x4-mz-v8v500bw_id37441.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD Samsung 990 PRO 1TB M.2 NVMe M.2 2280 PCIe Gen4.0 x4 MZ-V9P1T0BW,9.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-samsung-990-pro-1tb-m.2-nvme-m.2-2280-pcie-gen4.0-x4-mz-v9p1t0bw.html
An Phát Computer (Hà Nội),SSD,"Ổ cứng SSD Samsung 870 EVO 1TB 2.5"" SATA 3 (MZ-77E1T0BW)",7.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-samsung-870-evo-1tb-2.5-quot-sata-3-mz-77e1t0bw_id36411.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD Kingston KC3000 1024GB NVMe PCIe Gen 4.0 ( SKC3000S/1024G ),7.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-kingston-kc3000-1024gb-nvme-pcie-gen-4.0-kc3000s-1024g.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD Samsung 9100 PRO 1TB M.2 NVMe M.2 2280 PCIe Gen5.0 x4 MZ-VAP1T0BW,9.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-samsung-9100-pro-1tb-m.2-nvme-m.2-2280-pcie-gen5.0-x4-mz-vap1t0bw.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD WD Blue SN5100 1TB NVMe PCIe Gen4 x4 WDS100T5B0E,7.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-ssd-wd-blue-sn5100-1tb-nvme-pcie-gen4-x4-wds100t5b0e.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD AirDisk S10 256GB 2.5 inch Sata 3 - ANSS10X256G-RNNNG,1.999.000,,,,,https://www.anphatpc.com.vn/o-cung-ssd-airdisk-s10-256gb-2.5-inch-sata-3-anss10x256g-rnnng.html
An Phát Computer (Hà Nội),SSD,Ổ cứng SSD TeamGroup 512G MP33 M.2 PCIe Gen3x4,2.999.000,,,,,https://www.anphatpc.com.vn/o-cung-ssd-teamgroup-512g-mp33-m.2-pcie-gen3x4.html
An Phát Computer (Hà Nội),Laptop,Laptop ASUS TUF Gaming F16 FX608JHI-TU209W (Intel Core i7 Processor 14650HX | RTX 5050 | 16 inch FHD+ 144Hz | 16GB | 512GB | Win 11 | Xám),42.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f16-fx608jhi-tu209w.html
An Phát Computer (Hà Nội),Laptop,Ổ cứng: 512GB PCIe® 4.0 NVMe™ M.2 SSD,42.990.000,+0%,,,,
An Phát Computer (Hà Nội),Laptop,Laptop Lenovo Legion 5 15IRX10 83LY00HRVN (Intel Core i7-13650HX | RTX 5050 8GB | 15.3 inch WUXGA 165Hz | 16GB | 512GB | Win 11 | Office | Đen),36.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15irx10-83ly00hrvn.html
An Phát Computer (Hà Nội),Laptop,Ổ cứng: 512GB SSD M.2 2242 PCIe® 4.0x4 NVMe,36.990.000,+0%,,,,
An Phát Computer (Hà Nội),Laptop,Laptop Gigabyte Gaming A16 CMHI2VN893SH (Intel Core i7-13620H | RTX 4050 6GB | 16GB | 512GB | 16 inch WUXGA 165Hz | Win 11),32.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-gigabyte-gaming-a16-cmhi2vn893sh.html
An Phát Computer (Hà Nội),Laptop,Laptop ASUS Gaming V16 V3607VJ-TK189W (Intel Core 5 210H | RTX 3050 6GB | 16-inch WUXGA | 16GB | 512GB | Windows 11 | Đen),32.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-asus-gaming-v16-v3607vj-tk189w.html
An Phát Computer (Hà Nội),Laptop,Ổ cứng: 512GB M.2 NVMe™ PCIe® 4.0 SSD,32.990.000,+0%,,,,
An Phát Computer (Hà Nội),Laptop,Laptop Lenovo IdeaPad Slim 3 14IWC11 83RQ002PVN (Intel Core 5 320 | Intel Graphics | 14 inch WUXGA IPS | 8GB | 512GB | Win 11 | Xám),22.990.000,+17.4%,,,,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-14iwc11-83rq002pvn.html
An Phát Computer (Hà Nội),Laptop,Laptop HP 250R G10 C3SH7AT (Intel Core 5 120U | 16GB | 512GB | Intel Graphics | 15.6 inch FHD IPS | Win 11 | Bạc),27.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-hp-250r-g10-c3sh7at.html
An Phát Computer (Hà Nội),Laptop,Laptop Acer Nitro ANV15-41-R732 NH.QPESV.005 (AMD Ryzen 5 6600H | RTX 4050 6GB | 15.6 inch FHD | 16GB | 512GB | Windows 11 Home SL | Đen),30.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-acer-nitro-anv15-41-r732-nh.qpesv.005.html
An Phát Computer (Hà Nội),Laptop,Ổ cứng: 512GB PCIe NVMe SSD,30.990.000,+0%,,,,
An Phát Computer (Hà Nội),Laptop,Laptop Acer Aspire Go 15 AG15-72P-54GY NX.JRRSV.002 (Intel Core 5 processor 120U | 16GB | 512GB | Intel UHD | 15.6 inch FHD 60Hz | Win 11 | Bạc),18.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-acer-aspire-go-15-ag15-72p-54gy-nx.jrrsv.002.html
An Phát Computer (Hà Nội),Laptop,Laptop Dell 15 DC15250-i5U165W11SLU-5 (Intel Core i5-1334U | 16GB | 512GB | Intel Graphics | 15.6 inch FHD | Win 11 | Office | Bạc),24.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-dell-15-dc15250-i5u165w11slu-5.html
An Phát Computer (Hà Nội),Laptop,Laptop HP 250R G9 B93H2AT (Intel Core i5-1334U | 8GB | 512GB | Intel Graphics | 15.6 inch FHD | Win 11 | Bạc tro sẫm),21.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-hp-250r-g9-b93h2at.html
An Phát Computer (Hà Nội),Laptop,Laptop MSI Cyborg 15 B2RWEKG - 402VN (Intel Core 5 210H | RTX 5050 8GB | 15.6 inch FHD 144Hz | 16GB | 512GB | Win 11 | Đen),29.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-b2rwekg-402vn.html
An Phát Computer (Hà Nội),Laptop,Ổ cứng: 512GB NVMe PCIe SSD Gen4x4 w/o DRAM,29.990.000,+0%,,,,
An Phát Computer (Hà Nội),Laptop,Laptop ASUS Vivobook Go 14 E1404FA-EB935W (AMD Mendocino R5 | AMD Radeon Graphics | 14.0-inch FHD | 16GB | 512GB | Windows 11 | Bạc),19.990.000,+0%,,,,https://www.anphatpc.com.vn/laptop-asus-vivobook-go-14-e1404fa-eb935w.html
An Phát Computer (Hà Nội),Laptop,Ổ cứng: 512GB M.2 NVMe™ PCIe® 3.0 SSD,19.990.000,+0%,,,,
An Phát Computer (Hà Nội),Laptop,Laptop Dell 15 DC15250 71092479 (Intel Core i5-1334U | 16GB | 512GB | Intel Graphics | 15.6 inch FHD | Win 11 | Office | Bạc),25.990.000,,,,,https://www.anphatpc.com.vn/laptop-dell-15-dc15250-71092479.html
An Phát Computer (Hà Nội),Laptop,Laptop MSI Modern 14 F1MG-432VN (Intel Core 5 120U | 16GB | 512GB | Intel Graphics | 14 inch FHD | Win 11 | Bạc),24.990.000,,,,,https://www.anphatpc.com.vn/may-tinh-xach-tay-msi-modern-14-f1mg-432vn.html
An Phát Computer (Hà Nội),Laptop,Laptop Dell 16 DC16251 DC6C7557W1 (Intel Core 7 150U | 16GB | 1TB | Nvidia GT 2GB MX570A | 16 inch FHD+ | Win 11 | Office | Bạc),38.990.000,+5.4%,,,,https://www.anphatpc.com.vn/laptop-dell-16-dc16251-dc6c7557w1.html
An Phát Computer (Hà Nội),Laptop,Laptop MSI Cyborg 15 C13WEO-417VN (Intel Core i7-13620H | RTX 5050 8GB | 15.6 inch FHD 144Hz | 16GB | 512GB | Win 11 | Xám),36.990.000,,,,,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-c13weo-417vn.html
An Phát Computer (Hà Nội),Laptop,Ổ cứng: 512GB NVMe PCIe Gen4x4 SSD,36.990.000,,,,,
An Phát Computer (Hà Nội),Laptop,Laptop MSI Cyborg 15 Black Edition A13VEO-2608VN (Intel Core i7-13620H | RTX 4050 6GB | 15.6 inch FHD 144Hz | 16GB | 512GB | Win 11 | Đen),34.890.000,,,,,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-black-edition-a13veo-2608vn.html
An Phát Computer (Hà Nội),HDD,Kích thước: 3.5 inch,12.999.000,-7.1%,,,,
An Phát Computer (Hà Nội),HDD,Kết nối : SATA 3 6.0Gb/s,6.999.000,+0%,,,,
An Phát Computer (Hà Nội),HDD,Ổ cứng Seagate Skyhawk AI 8TB 3.5'' ST8000VE001 (Chuyên dụng cho Camera),15.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-seagate-skyhawk-ai-8-tb-3.5-st8000ve001-chuyen-dung-cho-camera_id39884.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Western Digital Enterprise Ultrastar HA340 8TB 7200RPM 256MB- WUS721208BLE6L4,13.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-enterprise-ultrastar-ha340-8tb-7200rpm-256mb-wus721208ble6l4.html
An Phát Computer (Hà Nội),HDD,Ổ Cứng Western Digital Purple 8TB 256MB Cache WD85PURZ,12.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-purple-8tb-256mb-cache-wd85purz.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Western Digital Caviar Blue 2TB 256MB Cache 7200rpm ( WD20EZBX),5.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-caviar-blue-2tb-256mb-cache-7200rpm-wd20ezbx.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Seagate Barracuda 2TB 256MB cache (ST2000DM008),5.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-seagate-barracuda-2tb-256mb-cache-st2000dm008.html
An Phát Computer (Hà Nội),HDD,Ổ Cứng Western Digital Purple Pro 10TB 3.5 inch SATA 3 512MB Cache 7200RPM WD102PURP,15.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-purple-pro-10tb-3.5-inch-sata-3-512mb-cache-7200rpm-wd102purp.html
An Phát Computer (Hà Nội),HDD,Ổ Cứng Western Digital Purple 6TB 256MB Cache (WD64PURZ),8.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-purple-6tb-256mb-cache-wd64purz.html
An Phát Computer (Hà Nội),HDD,Ổ cứng WD Caviar Blue 1TB 64MB Cache 5400 RPM (WD10EARZ),3.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-wd-caviar-blue-1tb-64mb-cache-5400-rpm-wd10earz.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Western Digital Red Plus 4TB 3.5 inch 128MB Cache 5400RPM WD40EFZZ,7.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-red-plus-4tb-3.5-inch-128mb-cache-5400rpm-wd40efzz.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Western Digital Red Plus 8TB 3.5 inch 256MB cache 5640RPM WD80EFPX,12.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-red-plus-8tb-3.5-inch-256mb-cache-5640rpm-wd80efpx.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Seagate Barracuda 4TB ST4000DM004,4.999.000,+0%,,,,https://www.anphatpc.com.vn/seagate-barracuda-4tb-7200rpm-64mb-cache-sata-60gbs-st4000dm000.html
An Phát Computer (Hà Nội),HDD,- Kích thước: 3.5Inch,4.999.000,+0%,,,,
An Phát Computer (Hà Nội),HDD,Ổ cứng Seagate Skyhawk 1TB ST1000VX013 SATA 5900RPM 64MB cache,3.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-seagate-skyhawk-1tb-st1000vx013-sata-5900rpm-64mb-cache.html
An Phát Computer (Hà Nội),HDD,"Ổ cứng HDD gắn trong 3.5"" SATA Synology 12TB HAT3310-12T",18.300.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-hdd-gan-trong-3.5-quot-sata-synology-12tb-hat3310-12t.html
An Phát Computer (Hà Nội),HDD,Ổ cứng HPE SSD 240GB 2.5' SATA RI SFF SC DS SSD (875503-B21),5.590.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-hpe-ssd-240gb-2.5-sata-ri-sff-sc-ds-ssd-875503-b21_id37077.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Toshiba S300 2TB 3.5 inch SATA III 5400rpm 128MB - HDWT720UZSVA,4.999.000,+25%,,,,https://www.anphatpc.com.vn/o-cung-toshiba-s300-2tb-3.5-inch-sata-iii-5400rpm-128mb-hdwt720uzsva.html
An Phát Computer (Hà Nội),HDD,"Ổ cứng HDD NAS Seagate Ironwolf Pro 10TB 3.5"" Sata3 7200 RPM, 256MB cache (ST10000NT001)",18.999.000,,,,,https://www.anphatpc.com.vn/o-cung-hdd-nas-seagate-ironwolf-pro-10tb-3.5-quot-sata3-7200-rpm-256mb-cache-st10000nt001.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Western Digital Red Plus 2TB 3.5 inch 64MB Cache 5400RPM WD20EFPX,4.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-red-plus-2tb-3.5-inch-64mb-cache-5400rpm-wd20efpx.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Seagate Skyhawk 4TB 3.5'' ST4000VX016 (Chuyên dụng cho Camera),5.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-seagate-skyhawk-4tb-3.5-st4000vx016-chuyen-dung-cho-camera.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Synology HAT5300-16T 16TB 3.5” Enterprise-Grade SATA HDD HAT5300-16T,26.900.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-synology-hat5300-16t-16tb-3.5-enterprise-grade-sata-hdd-hat5300-16t.html
An Phát Computer (Hà Nội),HDD,Ổ cứng Western Digital Purple 2TB 64MB Cache 5400RPM WD23PURZ,5.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-western-digital-purple-2tb-64mb-cache-5400rpm-wd23purz.html
An Phát Computer (Hà Nội),HDD,Ổ cứng HDD Seagate Exos X24 16TB Standard 512e/4Kn SATA 6Gb/s 7200 RPM 512MB 3.5in – ST16000NM002H,32.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-seagate-exos-x24-16tb-standard-st16000nm002h.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA ASUS Prime RTX 5050 8GB GDDR6 OC Edition (PRIME-RTX5050-O8G),9.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-prime-rtx-5050-8gb-gddr6-oc-edition-prime-rtx5050-o8g.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Asus Dual RX 9060 XT 16GB GDDR6 (DUAL RX9060XT-16G),17.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-dual-rx-9060-xt-16gb-gddr6-dual-rx9060xt-16g.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Asus DUAL RTX 3050 6GB (DUAL-RTX3050-6G),7.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-dual-rtx-3050-6gb-dual-rtx3050-6g.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Asus TUF GAMING RTX 5070 Ti 16G GDDR7 WHITE OC (TUF-RTX5070TI-WHITE-GAMING),39.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-tuf-gaming-rtx-5070-ti-16g-gddr7-white-oc.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Asus TUF GAMING RTX 5090 32GB GDDR7 OC (TUF-RTX5090-O32G-GAMING),199.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-tuf-rtx-5090-32gb-gddr7-oc.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA ASUS Dual RTX 5050 8GB GDDR6 OC Edition (DUAL-RTX5050-O8G),9.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-dual-rtx-5050-8gb-gddr6-oc-edition-dual-rtx5050-o8g.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA ASUS PRIME RTX 5060 Ti 16GB GDDR7 (PRIME-RTX5060TI-16G),21.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-prime-rtx-5060-ti-16gb-gddr7-prime-rtx5060ti-16g.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Asus ROG Astral RTX 5080 16GB GDDR7 OC (ROG-ASTRAL-RTX5080-O16G-GAMING),59.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-rog-astral-rtx-5080-16gb-gddr7-oc.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Asus ROG Astral RTX 5090 32GB GDDR7 OC (ROG-ASTRAL-RTX5090-O32G-GAMING),139.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-rog-astral-rtx-5090-32gb-gddr7-oc.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA ASUS Dual RTX 5060 8GB GDDR7 OC (DUAL-RTX5060-O8G),11.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-dual-rtx-5060-8gb-gddr7-oc-dual-rtx5060-o8g.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Asus Prime RTX 5070 Ti 16GB GDDR7 (PRIME-RTX5070TI-16G),37.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-prime-rtx-5070-ti-16gb-gddr7.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA ASUS Dual RTX 5060 Ti 8GB GDDR7 OC (DUAL-RTX5060TI-O8G),17.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-dual-rtx-5060-ti-8gb-gddr7-oc-dual-rtx5060ti-o8g.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA ASUS Dual RTX 5060 8GB GDDR7 OC - A (DUAL-RTX5060-O8G-A),11.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-dual-rtx-5060-8gb-gddr7-oc.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Colorful iGame RTX 5080 Ultra White OC 16GB,49.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-colorful-igame-rtx-5080-ultra-white-oc-16gb.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Gigabyte RTX 5050 WINDFORCE OC 8GB (N5050WF2OC-8GD),10.999.000,,,,,https://www.anphatpc.com.vn/vga-gigabyte-rtx-5050-windforce-oc-8gb-n5050wf2oc-8gd.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA ASUS T1 GeForce RTX 5070 12GB GDDR7 OC Edition (T1-RTX5070-O12G-GAMING),29.899.000,+0%,,,,https://www.anphatpc.com.vn/vga-asus-t1-rtx5070-o12g-gaming.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA MSI Geforce RTX 5060 8G VENTUS 2X OC V1,12.899.000,+0%,,,,https://www.anphatpc.com.vn/vga-msi-geforce-rtx-5060-8g-ventus-2x-oc-v1.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA MSI GeForce RTX 5070 12G SHADOW 2X OC,32.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-msi-geforce-rtx-5070-12g-shadow-2x-oc.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Gigabyte RTX 5070 WINDFORCE OC SFF 12GB (N5070WF3OC-12GD),30.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-gigabyte-rtx-5070-windforce-oc-sff-12gb-n5070wf3oc-12gd.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA MSI RTX 5090 32GB LIGHTNING Z GDDR7 Limited Edition,299.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-msi-rtx-5090-32gb-lightning-z-gddr7-limited-edition.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Gigabyte RTX 5070 Ti WINDFORCE OC SFF 16GB (N507TWF3OC-16GD),39.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-gigabyte-rtx-5070-ti-windforce-oc-sff-16gb-n507twf3oc-16gd.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA Gigabyte RTX 5070 Ti WINDFORCE SFF 16GB (N507TWF3-16GD),39.999.000,+0%,,,,https://www.anphatpc.com.vn/vga-gigabyte-rtx-5070-ti-windforce-sff-16gb-n507twf3-16gd.html
An Phát Computer (Hà Nội),VGA - Card màn hình,VGA MSI RTX 5060 Ti 16GB VENTUS 2X OC WHITE PLUS,19.990.000,+0%,,,,https://www.anphatpc.com.vn/vga-msi-rtx-5060-ti-16gb-ventus-2x-oc-white-plus.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Asus TUF Gaming B760M-PLUS WIFI II DDR5,5.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-tuf-gaming-b760m-plus-wifi-ii-ddr5.html
An Phát Computer (Hà Nội),Mainboard,Mainboard MSI MPG B760I EDGE WIFI DDR5,5.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-msi-mpg-b760i-edge-wifi-ddr5.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Gigabyte B760M Aorus Elite WIFI6E GEN5 DDR5 (Bluetooth),5.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-gigabyte-b760m-aorus-elite-wifi6e-gen5-ddr5-bluetooth.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Gigabyte Z890 AORUS ELITE WIFI7 Plus DDR5 (Wifi+Bluetooth+Thunderbolt 4),8.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-gigabyte-z890-aorus-elite-wifi7-plus-ddr5-wifi-bluetooth-thunderbolt-4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard ASUS ROG STRIX Z790-A GAMING WIFI II DDR5,8.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-rog-strix-z790-a-gaming-wifi-ii-ddr5.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Asus PRIME B760M-A DDR4,3.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-prime-b760m-a-ddr4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Asus TUF GAMING B760M-PLUS WIFI DDR4,4.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-tuf-gaming-b760m-plus-wifi-ddr4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard MSI Pro Z790-P Wifi DDR4,5.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-msi-pro-z790-p-wifi-ddr4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Gigabyte B760M Aorus Elite GEN5 DDR5,4.599.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-gigabyte-b760m-aorus-elite-gen5-ddr5.html
An Phát Computer (Hà Nội),Mainboard,Mainboard ASROCK B550M Pro4,3.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asrock-b550m-pro4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Asus H810M-K DDR5,4.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-h810m-k-ddr5.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Gigabyte B760M GAMING PLUS WIFI DDR4 (Bluetooth),3.599.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-gigabyte-b760m-gaming-plus-wifi-ddr4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Asus B760M-AYW WIFI DDR4,3.499.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-asus-b760m-ayw-wifi-ddr4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard MSI B760M GAMING PLUS WIFI DDR4,4.999.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-msi-b760m-gaming-plus-wifi-ddr4.html
An Phát Computer (Hà Nội),Mainboard,Mainboard Gigabyte Z790 D DDR4​,5.599.000,+0%,,,,https://www.anphatpc.com.vn/mainboard-gigabyte-z790-d-ddr4.html
